timestamp,confidence,AU01,AU02,AU04,AU05,AU12,AU20,AU25
0.0,0.8734166605069345,0.4238017345127498,0.17678956977032034,0.01114760922676987,0.08347199682933742,0.15608885243998213,0.19314832260894,0.08548781348883583
0.03333333333333333,0.8734166605069345,0.05023796530462821,0.030584329939264934,0.03328335634955502,0.04268831204446137,0.0016032267680759474,0.160849912414683,0.06031348038459983
0.06666666666666667,0.8734166605069345,0.08687476513883678,0.17755664689035988,0.07170112611301027,0.17654896969801084,0.07337913649703103,0.17255785025497017,0.16773562042498305
0.1,0.8734166605069345,0.014066675285365754,0.034297768522795466,0.05827534503332926,0.0037485540153102065,0.026003008582064807,0.011039041318529823,0.020266410346655564
0.13333333333333333,0.8734166605069345,0.26758563365972343,0.015501731523016269,0.1383981056153853,0.15107602987212515,0.026458593402916477,0.13008957182421144,0.002897684178509191
0.16666666666666666,0.8734166605069345,0.141871181722798,0.09112315308094038,0.0035402647049612886,0.03391721883789454,0.009051163834341935,0.053583537562244224,0.01488578937199859
0.2,0.8734166605069345,0.29849745413938295,0.0936955433142998,0.3053814177897327,0.06713280331804909,0.06723765087906296,0.05801807678758306,0.042413940430625144
0.23333333333333334,0.8734166605069345,0.0008137466943856234,0.03346685981888437,0.2693085017440346,0.09536797945226351,0.18214284834725475,0.05795730156440542,0.2370779794115971
0.26666666666666666,0.8734166605069345,0.016656204565015736,0.14206535435366627,0.005875041348168083,0.06761537984589032,0.17793019550885422,0.045816203141301165,0.07088957286114615
0.3,0.8734166605069345,0.009756094268106521,0.19851073279328546,0.13770623216438968,0.0037154467397257245,0.4376754569074997,0.008128087111821562,0.05362776848148616
0.3333333333333333,0.8734166605069345,0.07199095182181679,0.02631140392432789,0.01852837605928921,0.015458677882274195,0.007648552529775552,0.08318161321143962,0.07682683384600639
0.36666666666666664,0.8734166605069345,0.16891663661345369,0.008335289534907654,0.08591647144320674,0.0332154883093747,0.023407540106418327,0.05134113940021058,0.003593008019117132
0.4,0.8734166605069345,0.0005349248675424135,0.0046887411541182275,0.08108905696761909,0.12081944944300144,0.07400035293719566,0.11000927427646011,0.0788850607859416
0.43333333333333335,0.8734166605069345,0.011153504408522509,0.16626896940950953,0.05896436383294651,0.31999714369973525,0.021746822232875097,0.07572838441367329,0.04044784803688958
0.4666666666666667,0.8734166605069345,0.01802567678231184,0.05352001365538503,0.07965058175417093,0.03850166759957524,0.0520890011233601,0.2919161471109321,0.0836771694395619
0.5,0.8734166605069345,0.016158437038488543,0.3477378314771999,0.0019010854355923758,0.055414359003041716,0.07919134661514819,0.0729421593651344,0.01207217497434089
0.5333333333333333,0.8734166605069345,0.05932956285245962,0.11325317796954988,0.1686906748335415,0.05253405037315333,0.09153951516544444,0.060543833585172846,0.05169377251292219
0.5666666666666667,0.8734166605069345,0.29514989992052915,0.037309627750596916,0.16779977744461297,0.01718465415707883,0.039324124762273725,0.023446247657408742,0.10379422242312737
0.6,0.8734166605069345,0.01295548552031297,0.15911212285856904,0.09714210108328775,0.14932331659864093,0.13904094083584392,0.003817447826188314,0.027829336898479697
0.6333333333333333,0.8734166605069345,0.02490131490922851,0.2074650792316659,0.3070017092479025,0.07454431387533403,0.127864626581027,0.02264581840969711,0.14254075230139382
0.6666666666666666,0.8734166605069345,0.013221786112886408,0.023452913329588185,0.016408307621246482,0.07060457496821188,0.041181759526557456,0.04683592275725663,0.08627265172409943
0.7,0.8734166605069345,0.06893604593939842,0.026991382240243802,0.05346643426812653,0.27609301164789296,0.0019151452867781525,0.01859542593900974,0.011415112670685805
0.7333333333333333,0.8734166605069345,0.3730520913405921,0.07617552660150075,0.23218849280479606,0.16774204370306367,0.172826413026054,0.07821439235865009,0.04990108364306534
0.7666666666666667,0.8734166605069345,0.23254136704104292,0.5,0.14623418170177227,0.09800689750100396,0.20338554977612935,0.01097149453860251,0.1123733305341435
0.8,0.8734166605069345,0.21312242287857128,0.03903110145076383,0.04695772472803064,0.0057389961205368545,0.15542993722286946,0.019795878480309174,0.06455759669388818
0.8333333333333334,0.8734166605069345,0.19686184953794883,0.07934530694728538,0.023923339936765337,0.024347940242514927,0.002454311055382656,0.06476561544196957,0.10397929698352487
0.8666666666666667,0.8734166605069345,0.05732383636392703,0.01819885644391311,0.0031983057710681904,0.19972134299116132,0.005993139503320839,0.014630278865987277,0.03574924542556664
0.9,0.8734166605069345,0.1662522066042058,0.1499334737378126,0.23922402992789446,0.0181381908452326,0.03182251141523848,0.01564231526887258,0.11395639505751723
0.9333333333333333,0.8734166605069345,0.023528460827968813,0.11424761324054147,0.022933191413506054,0.03737848897927278,0.0437151671547389,0.03585547386486837,0.009197068903822807
0.9666666666666667,0.8734166605069345,0.11857426953519208,0.26659876395434406,0.06968220905026808,0.22601646890516047,0.09769797638998935,0.10255948608619395,0.0868360244160084
1.0,0.8734166605069345,0.011210849859277311,0.08039078833049262,0.23978235196866376,0.29746914952573944,0.03610169548738397,0.03305482181166665,0.048187472327421384
1.0333333333333334,0.8734166605069345,0.17305981087089783,0.032149324677719,0.11679334382271214,0.00747494762303198,0.0811598240873031,0.12327446779598823,0.08569612453173214
1.0666666666666667,0.8734166605069345,0.01870839023529958,0.00861690326512357,0.09168210238550423,0.047169166911016136,0.28267815372896915,0.1897508762141829,0.009591456846208112
1.1,0.8734166605069345,0.06688415635055728,0.1436504098997958,0.04318564813162474,0.05004811173547624,0.06816952333643633,0.08119662069238134,0.04199470707760883
1.1333333333333333,0.8734166605069345,0.08188006501680199,0.13315604898775424,0.29738350985792106,0.5,0.04104991150811048,0.007757142418272453,0.19441773703084794
1.1666666666666667,0.8734166605069345,0.10787960896340998,0.1619272914070915,0.014679443724642867,0.011419382347270654,0.011126702665906827,0.09337003865878225,0.08249014839612816
1.2,0.8734166605069345,0.06372655670092282,0.08510620747887343,0.05017379015720949,0.37608718583006345,0.007443740114574381,0.02382323345671969,0.021825971109097314
1.2333333333333334,0.8734166605069345,0.016485117634244862,0.022322282237377505,0.13563949303507636,0.05601340595794401,0.184908042713813,0.05038084468093863,0.05777351593117939
1.2666666666666666,0.8734166605069345,0.03342554811135645,0.11199938505903406,0.07378722108075773,0.05349425184846415,0.02194250152484048,0.03564288747655516,0.14232218640688973
1.3,0.8734166605069345,0.06621314612475765,0.24531233483224107,0.1372501622590681,0.2471920156479508,0.2765863402436117,0.30977299005780945,0.15139809053373565
1.3333333333333333,0.8734166605069345,0.00451100333630363,0.17709692618910772,0.14216164065383205,0.27570794150617245,0.07606439821547926,0.0032694919532437715,0.2161287377629044
1.3666666666666667,0.8734166605069345,0.20908985254848114,0.010906710424624318,0.013133975983017979,0.036374847018005176,0.11944490591400377,0.010620283738205323,0.07504089617792557
1.4,0.8734166605069345,0.1327007337601321,0.03011135125668404,0.036831279135964616,0.031058868185972883,0.1505408055075652,0.004621577445043566,0.05231346417031335
1.4333333333333333,0.8734166605069345,0.24399844633071244,0.1364156726599542,0.26031928876280647,0.3153581809472832,0.03477117680080215,0.033087609792429626,0.06453980136148875
1.4666666666666666,0.8734166605069345,0.0754074495796031,0.13940426686470245,0.1619704331445978,0.2291369548137964,0.036458873299933504,0.04929201941979075,0.03972267301817945
1.5,0.8734166605069345,0.05468912523758473,0.00800731936106431,0.04002999429360554,0.004794880246942218,0.010426070143593659,0.20532030026809364,0.06015981624604129
1.5333333333333334,0.8734166605069345,0.0021233750703023445,0.002770643028899485,0.0649009554433486,0.0805329301709896,0.18058750311327454,0.014403912297741742,0.07527309748928546
1.5666666666666667,0.8734166605069345,0.008457871466999426,0.09869672651388106,0.08852819889336518,0.023153264135483798,0.05162740001937073,0.016606262686594094,0.005375096982202865
1.6,0.8734166605069345,0.08005204848353228,0.0756278312290315,0.03500933934755843,0.45494994915873904,0.011676967127355142,0.05486218520750555,0.03029321194227923
1.6333333333333333,0.8734166605069345,0.1620061520675752,0.21569391810913416,0.03817938039462348,0.020405068901169776,0.04627524342819267,0.07145962478805258,0.03471419405806899
1.6666666666666667,0.8734166605069345,0.12358994236554209,0.12676188786976492,0.04415861919256546,0.054551277055617076,0.22583971621843518,0.06866559494633885,0.07179432031969228
1.7,0.8734166605069345,0.22701837980281483,0.3549882270433,0.19602536596975864,0.22944524460108232,0.046854318223810906,0.18087408529485582,0.02142116140599837
1.7333333333333334,0.8734166605069345,0.004067207870238716,0.24986451413573835,0.07265086256552243,0.041299560984097095,0.1195807029759155,0.004372833904145133,0.05490749665874019
1.7666666666666666,0.8734166605069345,0.1391815246014156,0.05537467488487378,0.17696216134292886,0.09998440367002004,0.048739727681974904,0.12711723095776659,0.14150566746964416
1.8,0.8734166605069345,0.1695770866215699,0.3360126005321052,0.03627101918151594,0.036998288358080104,0.002721338393986684,0.08237527700978461,0.003763307228724165
1.8333333333333333,0.8734166605069345,0.0075868572497401355,0.197723258850627,0.08134432490748382,0.058698491091172256,0.10779572728574711,0.0857238073669037,0.14451141220311556
1.8666666666666667,0.8734166605069345,0.28657681698709775,0.06707670888557128,0.030850050771172883,0.03987886599486013,0.058734322132282295,0.22038243974530475,0.08758056659081452
1.9,0.8734166605069345,0.01847459218947575,0.1924381117404947,0.02678803978311783,0.10303377422700087,0.03524343606108637,0.12888665494262036,0.0014557534060830014
1.9333333333333333,0.8734166605069345,0.06724631535010776,0.10238396263837755,0.03054242394924285,0.3097799456204152,0.02621938401883795,0.03773916518152565,0.005530043707807176
1.9666666666666666,0.8734166605069345,0.15307360243124496,0.2780457413016454,0.013651546363123025,0.10040951406299764,0.07622834013661395,0.038883889260286554,0.20680169986708316
2.0,0.8734166605069345,0.020065002476556713,0.001159994363096024,0.04809961748420887,0.16253350070376238,0.19057546727988442,0.03193667842352795,0.05537035540237248
2.033333333333333,0.8734166605069345,0.14271143593723548,0.09303613040259069,0.25719959351763033,0.1827689247634261,0.11132269255304897,0.0229788879318417,0.08100811830196464
2.066666666666667,0.8734166605069345,0.020894447643815307,0.15565039847005713,0.12383230442433067,0.07098994277045159,0.06391674049776734,0.013000353469001476,0.055665168257734134
2.1,0.8734166605069345,0.10123834751525283,0.020459336051714714,0.16940716446702375,0.1013977189964807,0.5,0.013506754779451319,0.1542844531368055
2.1333333333333333,0.8734166605069345,0.005745932772239774,0.06074857430991466,0.013280109952179334,0.15135549415865324,0.10895720955972776,0.02539436409881468,0.2299179474404041
2.1666666666666665,0.8734166605069345,0.0031492360090969746,0.16199195938133099,0.07338957461174829,0.0658087459957573,0.12373935051509706,0.2773041192643166,0.19885375722401605
2.2,0.8734166605069345,0.13207229611791457,0.0022471956746855,0.1540148303255509,0.12441951195816386,0.131217481317323,0.15214203162250806,0.019580589591621168
2.2333333333333334,0.8734166605069345,0.039661243287220975,0.04427069059783582,0.0998189574473584,0.0008450740793821327,0.021402342009068643,0.32667910842246256,0.231021557187804
2.2666666666666666,0.8734166605069345,0.045506881833676696,0.1661792308719517,0.20280915141345132,0.13469156470949548,0.05523610393865968,0.269871208999318,0.019308666979060526
2.3,0.8734166605069345,0.30480900569007374,0.03254027821362799,0.09710763928209393,0.002235274887700852,0.034768680320800216,0.25584838443560626,0.024842515360332613
2.3333333333333335,0.8734166605069345,0.11375787514043341,0.05508470153956844,0.07160250358701634,0.2927988850727962,0.005300393291017309,0.016936603187075665,0.0018069208736443357
2.3666666666666667,0.8734166605069345,0.1462135786758206,0.06323160680618993,0.3496565564506838,0.10929564620168902,0.009045074999257718,0.04890300182046978,0.12299481229039494
2.4,0.8734166605069345,0.022924538141932058,0.0013123285210119772,0.10123758802850354,0.02009377492431915,0.05988107990288416,0.005653788990218889,0.010551082920272035
2.433333333333333,0.8734166605069345,0.010230354720503,0.2693331816845089,0.049829963383857416,0.142065611387071,4.7537310892033345e-05,0.3039483849126219,0.01679776354914976
