timestamp,eda_raw
0.0,4.035098235012733
0.25,4.043452199801874
0.5,4.077643601999275
0.75,3.957471984726941
1.0,3.960782862400891
1.25,4.044802243879498
1.5,4.014459250276739
1.75,3.9074686367203455
2.0,4.04451654824838
2.25,3.9124373310685203
2.5,3.9687133469798512
2.75,4.1067045141847975
3.0,4.136180826444766
3.25,3.954712131178837
3.5,4.008716141648062
3.75,4.032155552577359
4.0,4.139005870595989
4.25,4.003204934876112
4.5,4.006275477158598
4.75,4.127801884192443
5.0,4.013458486764778
5.25,4.08074276096795
5.5,3.950584866720418
5.75,4.030841419382398
6.0,3.9435063210055126
6.25,3.9808082668038933
6.5,4.095446670474734
6.75,4.044115819495922
7.0,4.029138885967018
7.25,4.003666754296598
7.5,4.035771669176313
7.75,4.067667036337123
8.0,4.110296526608991
8.25,3.8952490396429598
8.5,4.004725632811924
8.75,4.06515504028474
9.0,4.051122727386246
9.25,4.083074592250151
9.5,4.075992564882124
9.75,4.043327641628872
10.0,4.030791626746374
10.25,4.048693394373485
10.5,4.1333521674178835
10.75,4.0208583986036475
11.0,4.0627063181892975
11.25,4.078404313027528
11.5,4.162337685589326
11.75,4.052383822192126
12.0,4.12958723126472
12.25,4.147807354697197
12.5,4.071280120528979
12.75,4.063417259779254
13.0,4.0575451134885485
13.25,4.06187879991441
13.5,4.128612585973223
13.75,4.09144626712748
14.0,4.0921887878319465
14.25,4.0121592116733025
14.5,4.022178058458163
14.75,4.209808756106194
15.0,4.07284655197698
15.25,4.038017246719556
15.5,4.172229690173335
15.75,4.103793162894853
16.0,4.1226750047969976
16.25,4.080205846955451
16.5,4.070357571947689
16.75,4.08123303058976
17.0,4.00831753581647
17.25,4.087606613985992
17.5,4.112084713283105
17.75,4.206122836311912
18.0,4.100343089449839
18.25,3.956432456227368
18.5,4.091659832447033
18.75,4.263092029652199
19.0,4.151955092549437
19.25,4.0538321971949305
19.5,4.1389885341279165
19.75,4.059407699968106
20.0,4.024065665899998
20.25,4.0857871393817575
20.5,4.114484384827884
20.75,3.998544629960546
21.0,4.043419862562181
21.25,4.115367014638775
21.5,4.090509119071201
21.75,4.139376809862862
22.0,4.0432639497263185
22.25,4.159872919757696
22.5,4.046089775782295
22.75,4.217374724170981
23.0,4.016871228288962
23.25,4.054267241159947
23.5,4.1452272449267635
23.75,4.221463277146863
24.0,4.142352317467786
24.25,4.159984991219502
24.5,4.130759626433204
24.75,4.0696142157967765
25.0,4.102153718190586
25.25,4.058293635437539
25.5,4.055647903126675
25.75,4.15696944055375
26.0,4.066282108417142
26.25,4.1534930958383
26.5,4.057230748107474
26.75,4.155104881449328
27.0,4.10925166750831
27.25,4.223963775622128
27.5,4.159278599097025
27.75,4.213775820055397
28.0,4.095010075228831
28.25,4.144779449256479
28.5,4.08506084667954
28.75,4.120310719580599
29.0,4.1312795340803525
29.25,4.104143211227418
29.5,4.074900691842236
29.75,4.063327573602335
30.0,4.008249086275584
30.25,4.088027169204921
30.5,4.189467325544324
30.75,4.0576410205436
31.0,4.071799243940043
31.25,4.263139355507206
31.5,4.11885272084428
31.75,4.177224499353784
32.0,4.197508176184352
32.25,4.19923232695855
32.5,4.069529598482323
32.75,4.147667083841548
33.0,4.064478077065946
33.25,4.308345272567451
33.5,4.0670238686905815
33.75,4.102116603681111
34.0,4.103681535142481
34.25,4.077220811627673
34.5,4.249397659534036
34.75,4.31562175491633
35.0,4.142888596403271
35.25,4.092857643514823
35.5,4.039725809536921
35.75,4.160606115208923
36.0,4.1584626010421735
36.25,4.139471591538564
36.5,4.191805478449269
36.75,4.20208691041647
37.0,4.2000252249960965
37.25,4.163989487232721
37.5,4.117648696934148
37.75,4.224316883417937
38.0,4.187209090661376
38.25,4.239791036964517
38.5,4.234090012110737
38.75,4.102800783777879
39.0,4.10263852463033
