timestamp,confidence,AU01,AU02,AU04,AU05,AU12,AU20,AU25
0.0,0.8896481150177108,0.005450276523315527,0.02435446164078179,0.03457999224161306,0.004754487733507399,0.058772601456567534,0.05605788299424325,0.13979926105539336
0.03333333333333333,0.8896481150177108,0.09242143463181052,0.05964309602676659,0.09794490278662295,0.03376749806146181,0.08898356711599126,0.02087276216183724,0.045927527374999375
0.06666666666666667,0.8896481150177108,0.0009544647441727677,0.1877384957683594,0.14205737759947965,0.13292694394009916,0.10429908528985365,0.118882561208791,0.06027766620133495
0.1,0.8896481150177108,0.09062860466173897,0.2009219300143199,0.10310691623203871,0.33120281613254177,0.2282684379757849,0.029991719273486397,0.12506138654224708
0.13333333333333333,0.8896481150177108,0.1543376508968775,0.05887777078809145,0.046303827597928476,0.01216534797168993,0.03871668138064731,0.09030654293664013,0.06411989981797774
0.16666666666666666,0.8896481150177108,0.04470657007916795,0.02789951631301146,0.0029491667116556494,0.02063880056035323,0.089028325399773,0.16624374836328787,0.11297760722710455
0.2,0.8896481150177108,0.10906178712868525,0.06954908994446422,0.11311652041255248,0.03704707529632638,0.013603532638602152,0.0789665769945942,0.31233153584974144
0.23333333333333334,0.8896481150177108,0.13615640734506504,0.035177265867769834,0.02091188487376004,0.014644122446930169,0.007098108573034417,0.2337067538524913,0.12162466869728586
0.26666666666666666,0.8896481150177108,0.13030638378809117,0.19147515764209458,0.05567514837620226,0.1562006066258136,0.02269593555086617,0.10620440813765608,0.0847134861148872
0.3,0.8896481150177108,0.006440894053871309,0.18298376761685617,0.23369930261342817,0.09004177190631607,0.03619635951464302,0.04038830930260338,0.047048956103941546
0.3333333333333333,0.8896481150177108,0.031615776469704836,0.1696990454315937,0.035371195034442214,0.002261964245029776,0.04211871569206993,0.04414099297728561,0.009890037240327255
0.36666666666666664,0.8896481150177108,0.010222824239330866,0.04246001233472363,0.15643370798596543,0.06116669925435554,0.06323970725233406,0.08423411868870753,0.044963300439054665
0.4,0.8896481150177108,0.15533473916425872,0.02473896034948212,0.17840532746092952,0.08026594677978822,0.33901934772956666,0.03332237152010222,0.04240623159917434
0.43333333333333335,0.8896481150177108,0.08858036418127789,0.004795626890097289,0.060408997656258914,0.15189290126965063,0.02765958238469316,0.09393905008966,0.02097648968479119
0.4666666666666667,0.8896481150177108,0.01645403406550226,0.14468341656988307,0.10625729300851992,0.061671024794668565,0.15781651450313472,0.4318103367022228,0.11591248336572167
0.5,0.8896481150177108,0.012821877433568454,0.06179213365450481,0.10768472627583905,0.012538571776456198,0.11418914738167436,0.00840544355969513,0.03454482985592631
0.5333333333333333,0.8896481150177108,0.036722365322007997,0.08559427214866483,0.03835691488225297,0.32776572797281006,0.2122680340101075,0.1229362840234414,0.057535870671204595
0.5666666666666667,0.8896481150177108,0.01982693766186359,0.08892358447255161,0.007438343571860073,0.05923979133559622,0.019966596164725584,0.0831130765898128,0.08166570082859376
0.6,0.8896481150177108,0.09768167480630954,0.00921127512296839,0.19740961616249286,0.014979167249181328,0.014468567980421716,0.026733932420316103,0.030177230867410244
0.6333333333333333,0.8896481150177108,0.06545469334639173,0.24152811747953773,0.11890609829947828,0.04540683620069586,0.09906038959947855,0.059752035052417045,0.01119858814753874
0.6666666666666666,0.8896481150177108,0.14642331247385054,0.2130631144891254,0.05431197405794341,0.020577640740360274,0.07249708182504828,0.13699907424144633,0.22701908262852288
0.7,0.8896481150177108,0.024518858051858945,0.009266740054479724,0.07334491986795591,0.04890560864831613,0.04188735693064368,0.0021335405876424926,0.06400325313680526
0.7333333333333333,0.8896481150177108,0.040009607226862504,0.019537551543434714,0.07969685944897188,0.13174578508699875,0.08322513263122697,0.3801146673005056,0.06485362145200688
0.7666666666666667,0.8896481150177108,0.0020627893359974397,0.2405677067299611,0.027118289718322697,0.07220863884940235,0.09551685898949736,0.06753887964872883,0.014629171496251548
0.8,0.8896481150177108,0.04302775726290221,0.07878524115472663,0.12731443765452827,0.09542784437208743,0.009487454671417263,0.03982138155123152,0.15039361181959354
0.8333333333333334,0.8896481150177108,0.06964289381920301,0.15594368204745224,0.023492415200694658,0.16779959005964792,0.08079510170874768,0.1264277105818944,0.16392958339221164
