timestamp,eda_raw
0.0,2.3505934369514754
0.25,2.327137321910921
0.5,2.3905248494393483
0.75,2.3313297909360333
1.0,2.340753740607307
1.25,2.297866681344642
1.5,2.389554011423006
1.75,2.323046459436828
2.0,2.4385727849818783
2.25,2.2787195780784857
2.5,2.2937077269537807
2.75,2.411717979744334
3.0,2.3559151739313715
3.25,2.385906121056274
3.5,2.454075826331035
3.75,2.3547951033719206
4.0,2.3824213747144514
4.25,2.3788860545217436
4.5,2.35721140791353
4.75,2.3265575406032326
5.0,2.3825519480346995
5.25,2.461074103754584
5.5,2.3233343810092957
5.75,2.3840026498433406
6.0,2.379343020471759
6.25,2.5091713904473183
6.5,2.3226131542297876
6.75,2.4757962216489897
7.0,2.457881735201929
7.25,2.4929980252385016
7.5,2.3303079041395747
7.75,2.3582717715929267
8.0,2.3990168244846237
8.25,2.2848383970631594
8.5,2.425674909374326
8.75,2.4510223601964736
9.0,2.3781811371135166
9.25,2.409659813499958
9.5,2.4717378232919263
9.75,2.3883784635226277
10.0,2.517487292693407
10.25,2.5514257261842785
10.5,2.3864051994814246
10.75,2.4389833133932943
11.0,2.4531654061861285
11.25,2.4358390912430443
11.5,2.356776895528476
11.75,2.4012388444128203
12.0,2.5007068706503777
12.25,2.3688452948455985
12.5,2.4057222652868795
12.75,2.290502429895025
13.0,2.4558088719277467
13.25,2.398814441565827
13.5,2.4123210118327503
13.75,2.3952468905994357
14.0,2.4290157266539314
14.25,2.4446109768354627
14.5,2.404859110554864
14.75,2.3902876002014173
15.0,2.369241739969166
15.25,2.4489314979630152
15.5,2.369441581182798
15.75,2.4434721716775134
16.0,2.320833147202792
16.25,2.4055970510221747
16.5,2.3684648876651693
16.75,2.4386024963388793
17.0,2.3808235812283463
17.25,2.522312097002491
17.5,2.425439165294
17.75,2.500295724186103
18.0,2.353698277904113
18.25,2.3868001271226187
18.5,2.435092618298484
18.75,2.4167669127538267
19.0,2.4073836570996336
19.25,2.4855931748454285
19.5,2.4047650608123545
19.75,2.4808013934206574
20.0,2.431102630772983
20.25,2.479170990853128
20.5,2.5601036322064954
20.75,2.4051045303600227
21.0,2.4190188774744845
21.25,2.406348994458229
21.5,2.5781328646361414
21.75,2.476897129429623
22.0,2.3306249626022595
22.25,2.50590271786487
22.5,2.430489710653955
22.75,2.48848311186969
23.0,2.5126344230534694
23.25,2.565167804997678
23.5,2.4790005709641263
23.75,2.416332150954193
24.0,2.4617591481814887
24.25,2.4142500295992413
24.5,2.4842699978971923
24.75,2.492015998500901
25.0,2.4064132002532426
25.25,2.453133984940752
25.5,2.4275249346082375
25.75,2.3932838584126057
26.0,2.4066685922029567
26.25,2.41680462612461
26.5,2.461788718927704
26.75,2.4647071160826743
27.0,2.482384310586499
27.25,2.4816654122652264
27.5,2.3906797606878905
27.75,2.484992693932039
28.0,2.4735483355647028
28.25,2.533226974508516
28.5,2.5413744393391218
28.75,2.5299050327094625
29.0,2.5992198656234895
29.25,2.4617176725343453
29.5,2.3866825673135335
29.75,2.6208035316040257
30.0,2.550665998850896
30.25,2.4961286935851152
30.5,2.5128318960472447
30.75,2.579085167438435
31.0,2.5179525220564964
31.25,2.5606012755847134
31.5,2.5590500847138995
31.75,2.4339658589127215
32.0,2.470803757024791
32.25,2.5053021333152814
32.5,2.538520392342621
32.75,2.5236850845274006
33.0,2.5257545963062866
33.25,2.498176019173451
33.5,2.538676744266131
33.75,2.453333353882722
34.0,2.5586048852362198
34.25,2.554620573938965
34.5,2.348036058378332
34.75,2.519446000963621
35.0,2.597603330882166
35.25,2.4520244464196512
35.5,2.488040178727726
35.75,2.503847811071335
36.0,2.5719309296931874
36.25,2.5336726065384916
36.5,2.5326370823940705
36.75,2.6198531597563273
37.0,2.438806372761821
37.25,2.406592266850039
37.5,2.5245005680104713
37.75,2.3220373069563
38.0,2.562188610805683
38.25,2.5760098259874935
38.5,2.608168621192145
38.75,2.5613466019161493
39.0,2.5057751649846174
39.25,2.6136381683493006
39.5,2.480022811358573
39.75,2.566581771491431
40.0,2.5521006348122244
40.25,2.5484974640872458
40.5,2.4945380178643513
