timestamp,eda_raw
0.0,3.804838030549321
0.25,3.898397178333954
0.5,3.8069300424774335
0.75,3.8643351260158503
1.0,3.7822324875837356
1.25,3.7253939926977844
1.5,3.724592626707927
1.75,3.866774793277796
2.0,3.7868493867984343
2.25,3.7288726289919323
2.5,3.7777682893439883
2.75,3.8839744240771035
3.0,3.9175086781326063
3.25,3.8297856646587505
3.5,3.8163815414022286
3.75,3.904655755870186
4.0,3.8329117592177253
4.25,3.966399108686549
4.5,3.86792484267988
4.75,3.9864524014277403
5.0,3.855490448594606
5.25,3.9144222423879365
5.5,3.919532148394099
5.75,3.89373323590752
6.0,3.775607077472454
6.25,3.774758615540942
6.5,3.830665794251707
6.75,3.8196827288815043
7.0,3.8363576738468876
7.25,3.9852654813159925
7.5,3.8399213590931915
7.75,3.8430188539918637
8.0,3.8418557082226927
8.25,3.9052350806157685
8.5,3.7737894395043146
8.75,3.8708207101774437
9.0,3.8873007342822725
9.25,3.9160598699937244
9.5,3.8247263997368157
9.75,3.912022190448211
10.0,4.065477298434414
10.25,3.8430523470027302
10.5,3.806965151808454
10.75,3.915460932574535
11.0,3.8403260918644646
11.25,3.873195122221247
11.5,3.8327384479795508
11.75,3.904513016529817
12.0,3.8539428154741144
12.25,3.9151021040227354
12.5,4.0237841079263115
12.75,3.8745187486752863
13.0,3.8350887095944395
13.25,3.7987440863227824
13.5,3.848064026989124
13.75,3.8655225388189347
14.0,3.9678651053568146
14.25,3.8849337217677644
14.5,3.923027526235031
14.75,3.9305977677798785
15.0,3.933867527907398
15.25,3.967092942617631
15.5,3.8365875075006888
15.75,3.814963452217602
16.0,3.8657063857860323
16.25,4.051228731400829
16.5,3.8817800612241617
16.75,3.9616282557478404
17.0,3.9777012225067594
17.25,3.9335620322465084
17.5,3.8649330465353486
17.75,3.9039437167653155
18.0,3.9354874482691224
18.25,3.927245701556011
18.5,3.902625857371416
18.75,3.9118947469888368
19.0,3.9382542583105256
19.25,4.048613476974774
19.5,3.9561959513023215
19.75,3.9141380997442585
20.0,3.95718994843341
20.25,4.037235398168347
20.5,3.934866772503549
20.75,4.0015997791684
21.0,3.983546381363533
21.25,4.0205533656549
21.5,3.915224497092374
21.75,3.972726270317038
22.0,3.9257615241181685
22.25,3.908438632698966
22.5,3.912909921172681
22.75,3.946950352453572
23.0,4.022073891401073
23.25,3.894276433611749
23.5,3.9597738121424313
23.75,3.8078912178066644
24.0,3.942259454662937
24.25,4.002410084105275
24.5,4.010803263114803
24.75,3.933996938211118
25.0,3.967367743766372
25.25,3.9185946969890155
25.5,3.9384093991362517
25.75,3.8870250019013874
